Date,Coin,website,Headline,Text,Link
2018-02-07 04:45:00,Ripple,forbes,Ripple's Chris Larsen: Meet The Richest Person In Cryptocurrency,"
	This story appears in the February 28, 2018 issue of Forbes.
	Subscribe
 Earlier this year, Ripple cofounder Chris Larsen was worth as much as $20 billion. Chris Larsen Cofounder, Ripple Crypto Net Worth: $7.5 billion - $8 billion* The richest man in crypto is Chris Larsen, a Stanford M.B.A. and veteran Silicon Valley operator who at the January market peak fleetingly had a fortune of some $20 billion, the bulk of it derived from his 5.2 billion XRP, the token of Ripple, the company he cofounded with Jed McCaleb in 2012 to facilitate international payments for banks using blockchain technology. His company controls 61 billion of the 100 billion XRP in supply. Forbes is calculating his net worth based solely on the XRP he owns personally and the value of his 17% stake in Ripple, against the company's most recent valuation: $410 million. Ripple counts Mitsubishi Financial, Bank of America and Santander among its 100-plus customers. A serial entrepreneur, Larsen, 57, cofounded the online mortgage lender e-Loan, in 1997, and, eight years later, Prosper, the peer-to-peer lender that has been valued at more than $1 billion. He seems to have hit it bigger here, even if XRP is nothing more than a speculation vehicle — and one that's down 65% since the beginning of the year. While Larsen stepped down from the company more than a year ago, he still serves as executive chairman and tells Forbes he's ""100% focused on Ripple and helping the team any way I can."" Given these kind of numbers, he'd be crazy not to. 
 *All cryptocurrency/U.S. dollar conversions are as of January 19, 2018. Read More: Introducing Forbes’ First-Ever List Of Cryptocurrency’s Richest People Why Forbes Created Its Cryptocurrency Rich List
	This story appears in the February 28, 2018 issue of Forbes.
	Subscribe
 Continued from page 1 Full List Of Cryptocurrency’s Wealthiest People  An Intrepid Investor's Guide To Buying Bitcoin And Other Crypto Assets I'm a senior editor covering crypto assets and host the crypto/blockchain podcast, Unchained (Google Play, iHeartRadio, iTunes, Stitcher, TuneIn). Follow me at @laurashin.",https://www.forbes.com/sites/laurashin/2018/02/07/ripple-chris-larsen-xrp-crypto-cryptocurrency/
2018-02-09 12:28:00,Ripple,forbes,Ripple Prices Surge As Cryptocurrencies Bounce Back,"Ripple's XRP has spiked recently, outpacing the broader market recovery. Shutterstock Ripple's XRP experienced notable upside recently, pushing higher as cryptocurrencies enjoyed widespread gains. The price of XRP rose to as much as $0.9314 today, according to CoinMarketCap.  At this level, the digital token had climbed close to 20% since the start of the day and nearly 25% over the last 24 hours, additional CoinMarketCap figures show. [Ed. note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] Broad Market Rally The broader cryptocurrency market pushed higher today, surpassing a total value of $400 billion for the first time since earlier this week. 
 Further, 48 of the 50 top digital currencies listed on CoinMarketCap were up at the time of report. However, XRP's gains exceeded those of many top digital currencies. Ether and Litecoin, for example, were up 5.8% and 6.3% over the last 24 hours, CoinMarketCap data reveals. Charles Thorngren, CEO of Noble Alternative Investments, shed light on this situation.  ""With the recent news of bans and a market wide selloff, we saw Ripple take an exaggerated pullback,"" he stated. Ripple Rebounds However, Thorngren described the Ripple platform as the ""wave of the future"" for institutional transactions. ""It makes sense that we see XRP rebound stronger that the other options available,"" he added. Cryptocurrency trader and investor Marius Rupsys offered a similar perspective, stating that: ""Many cryptocurrencies are rebounding after the drop."" Ripple prices recently fell more than 80% in a short time frame, he emphasized, adding that ""Many coins that sold hardest are being bought."" Positive Outlook Going forward, more than one analyst offered a positive outlook for XRP. Ripple has had ""plenty of positive news"" about financial institutions testing its technology, emphasized Rupsys. He added that: ""Since sentiment is getting more favorable, traders are reevaluating positions and adding to their favorite coins.""  Oliver Isaacs, blockchain investor, influencer and advisor, spoke to positive developments affecting the digital asset.  ""Longs are far outnumbering shorts and recent announcements with Moneygram, Japanese credit card companies and Chinese payment provider LianLian are all positive directions for Ripple,"" he emphasized.  ""I remain very bullish in the long-run and the recent market volatility has not changed my thoughts,"" said Isaacs.  Disclosure: I own some Bitcoin, Bitcoin Cash and Ether. Stay informed and ahead of the crowd with Forbes Crypto Confidential, a free weekly e-letter delivered to your inbox. Sign up today.   ",https://www.forbes.com/sites/cbovaird/2018/02/09/ripple-prices-surge-as-cryptocurrencies-bounce-back/
2013-12-19 10:01:00,Ripple,forbes,Digital Currencies: Misadventures With Bitcoin Rival Ripple (XRP),"***Update: This article has been updated with relevant new information. See below. It would be quite the understatement to assert that digital currencies are growing in popularity. The frenzy surrounding Bitcoin - the preferred currency of libertarians, porn addicts and crack dealers - has sparked a global craze, attracting the attention of techies and speculators, alike. Piggybacking off the Bitcoin furor, other digital currencies have fought to get a piece of the action. One of the more promising ones is called Ripple (XRP), which has raised funds from 
 
Google
 Ventures and, unlike Bitcoin, is uninterested in appealing to humanity's seedier side. Considering that some lucky guy in Norway converted $27 worth of Bitcoins into $886K -- a rather mind-blowing 3. 
 
3M
 percent return on investment -- I figured I might as well try my hand at investing in Ripple. Inconveniently, Ripple Labs doesn't accept cash directly. Instead, you have to use what is referred to as a ""gateway"" - a site that will accept cash and deposit it into your ""Ripple Wallet"" on your behalf... for a nominal fee, of course. 
 As part of Ripple's grand strategy of giving away billions of Ripples to encourage early adopters, the new Seattle-based gateway called SnapSwap was giving away 500 Ripples to anyone who used their service to transfer $10 into a Ripple Wallet. I took them up on their offer, and I received my $10 after a couple of business days. But I never got my 500 Ripple reward. No matter, I thought. It will arrive. So, I sent another $100 to SnapSwap, hoping to eventually exchange the money for Ripples and to claim another 300 Ripple reward. That was on Dec 3rd. Unfortunately, I haven't heard from my money since then. (This has since been resolved. See update below***.) Getting anyone to help has been rather difficult. SnapSwap's customer support line -- in which a gentleman with a heavy Russian accent greets you -- neither answers the phone nor returns voice mail. Their e-mail support isn't much better: I got a response telling me they were busy. Frustrated, I turned to Twitter. I really disliked doing that, but I felt as if I had no other option. I was being ignored. So, I publicly notified them that I hadn't received my money. This sparked an active discussion in which a Twitter account that appears to be associated with Ripple Labs -- but actually is not an official Ripple Labs account (see update below***) admitted wrote that people like me weren't all that important to them:  Apparently, the Ripple philosophy is The message that ""bigger accounts matter more than smaller ones"" is definitely not consumer-friendly advice. I'm pleased to learn, however, that this is not Ripple's philosophy. (See update below***.) Fair enough, I suppose. But I can't imagine that reminding small investors of their irrelevance is a wise strategy for attracting more of them. ***UPDATE: 20-Dec-13, 6:00 a.m. PST.  Since writing this article, I have been contacted by both Ripple Labs and SnapSwap, and I have now received all of my money. I am obviously happy with this outcome, but there are several points worth making. First, the reason my money hadn't appeared in my Ripple Wallet was because SnapSwap had a problem with my account. That is a legitimate excuse, in my opinion, but I should have been contacted. Certainly, 15 days is a long enough period of time for me to have received proper notification. I shouldn't have had to make a public complaint to receive adequate customer service. Second, from a branding perspective, Ripple Labs should be careful with whom it associates. As commenter Seth Hoskins noted, Ripple's reputation will be partially judged by those with whom they conduct business. Currently, SnapSwap is not making them look very good.Continued from page 1 Third, it was brought to my attention that the Twitter account XRP Ripple Helpdesk is not officially affiliated with Ripple Labs. The confusion that the Twitter conversation created prompted Ripple to request that the user make clear that he operates independently of Ripple Labs. The user has complied and appears legitimately interested in helping new Ripple customers. However, he should be mindful of how his interactions with others -- even well-intended ones -- impact Ripple and its reputation. Finally, better lines of communication between Ripple Labs, its gateways and its customers needs to be established in short order. Scaling up business quickly can be difficult, but it's necessary in order to prevent customer frustration. This article was originally published on RealClearTechnology.",https://www.forbes.com/sites/alexberezow/2013/12/19/digital-currencies-misadventures-with-bitcoin-rival-ripple-xrp/
2018-01-22 14:00:00,Ripple,forbes,Ripple Drops As Nervous Investors Flee Cryptocurrencies,"XRP fell today, losing more than other top cryptocurrencies. Shutterstock Ripple's XRP token declined today, outpacing the losses suffered by many other digital currencies. The price of XRP fell to as little as $1.17, a roughly 18% decline from its daily high of $1.43, CoinMarketCap figures show. At the time of report, the digital token had bounced back somewhat, trading at $1.212, but had still fallen more than any other top 10 cryptocurrencies listed on CoinMarketCap. XRP experienced these losses as the broader digital currency market also moved lower, its total market capitalization (market cap) falling more than 13% between its daily high and low, additional CoinMarketCap data reveals. [Ed. note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] Wary Investor Sentiment 
 Several analysts pointed to nervous investors when explaining why cryptocurrencies were pushing lower today. Joe DiPasquale, CEO of cryptocurrency fund of hedge funds BitBull Capital, spoke to this trader sentiment. ""With the massive dip we saw last week, it's likely that investors who were shaken by the volatility - but smart enough not to sell at the bottom - are simply taking their profits while they can, or pulling out while they're breaking even."" Charles Thorngren, CEO of Noble Alternative Investments, offered similar input.  ""With the stock market continuing to rise and the government shutdown happening, there is more uncertainty in terms of investment,"" he said.  ""Investors are looking to shy away from crypto, as it comes with less certainty, and invest in options they are more confident in perusing due to familiarity.""  Charles Hayter, co-founder and CEO of data provider CryptoCompare, emphasized that the markets are ""still shaky"" because investors are ""skittish."" Ripple's Decline Ripple's XRP token has fallen more than the broader cryptocurrency markets because there is significant uncertainty surrounding the digital asset, said analysts. ""Ripple is definitely trying to find its equilibrium after the meteoric growth it experienced in 2017,"" said DiPasquale.  ""The market still isn't certain what the true valuation of XRP is, based on the role it plays in the larger Ripple infrastructure. Also, people have been holding Ripple since it was pennies, so the growth is intense and we have to remember the bigger picture of its immense growth these year.""  Collin Plume, president of Noble Alternative Investments, also emphasized that the market is having a difficult time determining XRP's price. He said: Ripple has not recovered in short-term pricing since Coinbase dispelled the rumors that it was going to be the next coin on the platform.  In a normal market this coin would have stabilized with the announcement of the partnership with MoneyGram. Ripple will continue to be a volatile coin until the effects of the MoneyGram partnership are established.   Disclosure: I own some Bitcoin, Bitcoin Cash and Ether. ",https://www.forbes.com/sites/cbovaird/2018/01/22/ripple-drops-as-nervous-investors-flee-cryptocurrencies/
2018-01-18 12:15:00,Ripple,forbes,Ripple Surged Nearly 90% In 24 Hours After Sharp Drop,"Ripple's XRP has recovered lately, climbing almost 90% in 24 hours. Shutterstock Ripple's XRP token has risen sharply in the last few days, climbing almost 90% in the space of 24 hours after suffering a steep decline. The digital token rose to as much as $1.71 today, according to CoinMarketCap. At this price, XRP was up roughly 88% over the space of 24 hours, additional CoinMarketCap figures show. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] Ripple's Roller Coaster Ripple's XRP token has been on a roller coaster the last few weeks, climbing to an all-time high of $3.84 earlier this month. 
 While this sharp rise generated many headlines, the digital asset soon went in to a free fall, which resulted in its price falling below $1 on January 16 and quickly reaching a local low of $0.898, CoinMarketCap data shows. Speculative Nature Several analysts have pointed to XRP's speculative nature when explaining why the digital asset's price has been so volatile. ""Ripple is certainly a highly speculative asset,"" said Charles Hayter, co-founder and CEO of data provider CryptoCompare.  Because the digital currency is driven largely by speculation, it makes XRP highly sensitive to brief changes in sentiment, stated Tim Enneking, managing director of Crypto Asset Management.  XRP's markets are ""less developed,"" meaning that it has less liquidity than Bitcoin, said Hayter. As a result, ""it takes less trading volume to move XRP,"" he said. In other words, XRP's low trading volume makes it more vulnerable to market manipulation.  Natural Bounce Arthur Hayes, co-founder and CEO of Seychelles-based cryptocurrency exchange BitMEX, took a different tack, describing XRP's recent recovery as a natural bounce following sharp losses.  Ripple was ""one of the most damaged altcoins during the latest rout,"" he emphasized. ""It is only natural that it rebounds aggressively."" Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2018/01/18/ripple-surged-nearly-90-in-24-hours-after-sharp-drop/
2018-02-05 12:25:00,Ripple,forbes,Ripple Drops More Than 80% From All-Time High,"Ripple's XRP has fallen more than 80% from its record high. Shutterstock Ripple's XRP token followed the broader crypto market lower today, reeling from the latest developments affecting the space. The digital token declined to as little as $0.7129 today, representing a roughly 81% drop from the all-time high of $3.84 that XRP reached in January, CoinMarketCap data shows. The XRP token has experienced some sharp volatility over the last several months, surging from less than $0.01 at the start of 2017 to $2.25 at the end of that year, additional CoinMarketCap figures reveal. [Ed. note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] Multiple Headwinds 
 Recently, the digital currency markets have been plagued by numerous tumultuous events that have provide headwinds for prices. ""Its one thing after another,"" said Charles Hayter, co-founder and CEO of data provider CryptoCompare, who mentioned the ""negative news"" surrounding Bitfinex and Tether, as well as the latest regulatory developments coming out of China. Charles Thorngren, CEO of Noble Alternative Investments, offered a similar point of view, stating that ""XRP is seeing a sell-off from the latest news out of China. Cryptocurrency Market 'Being Battered' At this point, the market is being fueled by fear, said Hayter. ""The entire crypto market is being battered,"" said Jeff Koyen, CEO of 360 Blockchain USA.  However, he emphasized that digital currencies are not the only asset class that is in the red, as stocks have also been experiencing a sell-off. While some analysts pointed to the recent weakness in cryptocurrencies, others emphasized that these price fluctuations could simply be the typical rise and fall of market prices. ""Markets go up, markets go down,"" said Gavin Yeung, founder and CEO of digital asset management firm Cryptomover. Even after the recent sharp losses in digital currencies, their total market capitalization is still where it was late last year, he noted. Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2018/02/05/ripple-drops-more-than-80-from-all-time-high/
2018-01-11 17:07:00,Ripple,forbes,Ripple Spikes As MoneyGram Announcement Boosts Confidence,"XRP rose sharply today. Shutterstock The XRP token surged earlier today, after Ripple and MoneyGram announced that had partnered so the latter firm could test out using the XRP token. The digital currency spiked close to 30% in an hour, rising from $1.75 to $2.25, according to CoinMarketCap. At the time of report, XRP had surrendered much of these gains, trading at $1.95, additional CoinMarketCap data showed. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment] MoneyGram The MoneyGram announcement helped bolster confidence that Ripple will make good on its earlier claims of striking deals with major payment providers, said Mati Greenspan, senior market analyst for social trading platform eToro.  
 ""Ripple had earlier announced that they have struck deals with 3 of the 5 biggest payment processors in the world,"" he noted.  ""Until now the market was treating this as just another rumor,"" said Greenspan.  ""So the announcement today not only delivered good news it also left the taste of anticipation that they may be delivering on their full promise.""  Ripple's 'Strong Partnerships' Joe DiPasquale, CEO of cryptocurrency fund of hedge funds BitBull Capital, also provided positive commentary surrounding the announcement. ""MoneyGram is the latest example of Ripple's masterful cadence of announcements of deals with large companies,"" he said. ""Every time Ripple announces a partnership, we see an increase in value.""  DiPasquale stated that ""If Ripple's strong partnerships continue, I expect its value to continue to increase.""  Market Dynamics While the aforementioned analysts cited the MoneyGram announcement as fueling Ripple, recent increase, some market observers pointed to other factors. Ripple suffered a sharp decline recently, which brought it to as little as $1.62 earlier today, a more than 50% decline from its all-time high of $3.84, additional CoinMarketCap shows. Tim Enneking, managing director of Crypto Asset Management, described Ripple's recent run up as being ""Just a recovery from a dramatic selloff.""  Ripple Gains Steam Oliver Isaacs, cryptocurrency investor and influencer, stated that Ripple is ""gaining momentum"" on its way back to $3 and eventually $4.  He spoke to the digital currency's growing visibility, stating: ""Ripple has over the past month been gaining mainstream attention from the press and investors a like, not to mention numerous Reddit sub threads, coin aggregation sites and Telegram groups, which has contributed to the strong price action.""  ""Every cryptocurrency investor and hedge fund I have spoken to have asked me about Ripple's potential in the market,"" added Isaacs.  Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2018/01/11/ripple-spikes-as-moneygram-announcement-boosts-confidence/
2017-12-14 13:58:00,Ripple,forbes,Ripple Up More Than 90% In Last 24 Hours,"Ripple prices surged more than 90% in a day. Photographer: Chris Ratcliffe/Bloomberg News Ripple prices have surged in the last few days, building upon their recent gains to rally more than 90% over the last 24 hours. The price of XRP tokens has climbed to as much as $0.8661, according to CoinMarketCap. By reaching this level, the digital currency has risen roughly 91.9% in the space of 24 hours and upwards of 300% from the weekly low of $0.2222 it reached on December 8, additional CoinMarketCap figures show. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] Many of the major digital currencies - including Litecoin, Ether and Bitcoin - have generated compelling gains this year as the digital currency market surged higher. 
 However, Ripple's year-to-date (YTD) increase of more than 11,000% takes the cake. As for what has caused Ripple's price to surge lately, analysts pointed to a few factors. Investors Seek Diversification Several market observers asserted that Ripple's XRP tokens have been pushing higher as investors seek to diversify their portfolios with alternative protocol assets or ""altcoins."" Jeff Koyen, CEO of 360 Blockchain USA, a subsidiary of 360 BlockChain, agreed with this point of view. As mainstream investors rush into crypto, they're looking for bitcoin alternatives — either as a hedge or because bitcoin appears overbought. Litecoin lit up first, then it was Ethereum. These shoppers are working their way down the top-10, looking for safe, familiar names. Ripple fits the bill perfectly. Yazan Barghuthi, project lead at Jibrel Network, offered similar input, stating that the major altcoins have been positioning themselves to draw investment when Bitcoin suffers an inevitable correction. Crypto Lockup Some analysts pointed to Ripple's recent announcement that it completed the cryptographic lockup of XRP tokens that it had promised to do earlier this year. In May, the company revealed plans to place 55 billion XRP tokens in a cryptographically-secured escrow account in order to help ensure the stability of total supply. Ripple revealed that it plans to create 55 smart contracts that will hold 1 billion XRP each. Every month, one of these contracts will expire, making the associated digital tokens available for use. Barghuthi asserted that XRP has gained as investors responded to this news.  ""Ripple recently locked up a large amount of their unfrozen token supply in smart contracts,"" he emphasized. ""While the lock up had implications on price, it is more likely that the uptick in price is the market reacting to this move."" Sean Walsh, a partner at Redwood City Ventures, also spoke to the key role played by this move: In our opinion, there is just one factor responsible for Ripple's recent rise. It is Ripple's Dec 7 followthrough on their May 2017 promise of locking 55 Billion XRP into a time-release escrow. This is over half of their total token supply. This step instantly nullified a key criticism of their network. The first of the six fundamental characteristics of money is that it should be Scarce (SDDRFT). Disclosure: I own some Bitcoin and Ether.",https://www.forbes.com/sites/cbovaird/2017/12/14/ripple-up-more-than-90-in-last-24-hours/
2018-02-07 20:04:00,Ripple,forbes,"Time To Go Bargain Hunting In Bitcoin, Ripple, Litecoin And Other Cryptocurrencies?","(Photo by Chesnot/Getty Images) Cryptocurrency markets have been in a sharp and broad correction recently, which has turned into a crash for most listed currencies. For obvious reasons: rising government regulations, hacking and the tightening of liquidity by major banks — to mention a few. But with many currencies trading anywhere from 60% to 80% below their all-time highs, and the advance/decline ratio improving, the time may be ripe to go bargain hunting. Table 1 Source: Coinmarketcap.com,  2/6/18 13, 4:30 p.m. 
 Table 2 Number of Cryptocurrencies That Advanced/Declined In The Top 100 Ranks Source: Coinmarketcap.com 2/7/18 at 9:30 a.m. Table 3 Number of Cryptocurrencies That Advanced/Declined In The Top 100 Ranks Source: Coinmarketcap.com 2/5/18 at 2:30 p.m. [Ed. note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment. Disclosure: I don't own any cryptocoins or tokens.] Bargain hunting in assets that have been sold off by fleeing investors can make you a great deal of money — provided that you pick up the fallen angels: assets with strong fundamentals that have the potential to survive the market storm and rise again. Bargain hunting can lose you plenty of money, too. If you end up picking up falling angels: assets with weak fundamentals that are unable to survive the market turmoil, and are crashing back to earth. How can you separate fallen from falling angels? That’s certainly a difficult task for a couple of reasons. One of them is psychology. Most investors would find it hard to rise over the gloom and doom of the present and look over the hills of the future. Another reason is the lack of sufficient information to evaluate the intrinsic value of an asset; and determine whether it’s undervalued or overvalued at current market price. That’s particularly the case when it comes to cryptocurrencies. Because there are hardly any “fundamental” metrics to appraise the “intrinsic” value of each coin, as is the case with conventional assets. Still there’s behavioral finance and technical analysis that provide a few tips to the daring souls ready to sift through the cryptocurrency maze for lucky coins—“fallen angels.” Still, investing on rather than fundamentals is an extremely risky game for very aggressive investors who are prepared to lose a great of money in a short period of time. My recent book The Ten Golden Rules Of Leadership is published  by AMACOM, and can be found here. ",https://www.forbes.com/sites/panosmourdoukoutas/2018/02/07/time-to-go-bargain-hunting-in-bitcoin-ripple-litecoin-and-other-cryptocurrencies/
2018-01-11 11:35:00,Ripple,forbes,"For Ripple, MoneyGram Deal Trumps Talks Of South Korea's Crypto Ban","Ripple coin lives another day. (Shutterstock) Once again, another Asian nation is no match for the blockchain. South Korea's talk of banning cryptocurrency trading sent all of the top traded coins down yesterday and again on Thursday. But one major stands out today, and that's Ripple (XRP). The token tied to the digital payments startup is back trading over $2 thanks to an announced deal with Dallas-based MoneyGram. MoneyGram shares rose over 6% on the news. MoneyGram will allow their customers to send and complete cross-border payments with the XRP token instead of fiat currencies like the dollar. MoneyGram will use the company's xRapid, Ripple’s on-demand liquidity product, Ripple said today.  The system permits real-time foreign exchange settlement through ripple coin, ""which gives financial institutions the ability to unlock liquidity and access multiple corridors with one pre-funded originating account."" 
 Ripple has been rising from a small, relatively unknown cryptocurrency to a top-three behind heavyweights bitcoin and ether. Major venture capital firms and banks have invested in the company, including Google Ventures and Standard Chartered bank. This week, word that the South Korean government would ban trading sent ripples through the crypto market. South Korea, Japan and China account for the lion's share of trading on cryptocurrency exchanges. Demand for cryptocurrency has grown so fast, top exchanges like Bitstamp and Okex are closed to new accounts.  The Korean government still seems noncommittal to the idea of the outright ban of exchanges, something China did late last year. Cryptocurrencies fever is rampant in South Korea. Demand tends to push prices of many tokens nearly 30%  higher than they are on exchanges in other countries, leading to arbitrage purchases by risk-taking locals. The country’s Justice Minister Park Sang-ki said the decision to curb trading is multi-departmental, including members of the Finance Ministry and securities regulators. “There are great concerns regarding virtual currencies and the justice ministry is basically preparing a bill to ban cryptocurrency trading through exchanges,” Sang-Ki was quoted saying in Reuters. Asia headlines have been a mixed blessing for MoneyGram. The company made headlines this month following a failed China acquisition. Jack Ma, chairman of Alibaba Group Holding. His company, Ant Financial, was banned from acquiring Texas-based MoneyGram International this month. Now, in a very different type of deal, MoneyGram is partnering with Ripple, a company whose cryptocurrency may end up being banned from South Korea's cryptocurrency exchanges. (Photographer: Qilai Shen/Bloomberg) The company's attempt to sell to China's Ant Financial, a unit of Alibaba, the e-commerce giant founded by billionaire Jack Ma, was banned just last week by the U.S. government.  MoneyGram said it was unable to obtain the required approval for the transaction from the Committee on Foreign Investment in the United States, or CFIUS. ""The geopolitical environment has changed considerably since we first announced the proposed transaction with Ant Financial nearly a year ago,” MoneyGram CEO Alex Holmes said in a statement. “Despite our best efforts to work cooperatively with the U.S. government, it has now become clear that CFIUS will not approve this merger. We are disappointed in the termination of this compelling transaction,” he said. MoneyGram is a popular service in emerging markets like China and Brazil, where expats often use it to repatriate cash to family members back home or to pay bills. They can now do so in XRP. This week, two Goldman Sachs economists issued a report titled ""Bitcoin as Money"" arguing that cryptocurrencies, led by bitcoin, were more apt to be used as a source of payment in weak currency nations where dollars are scarce. Ripple rose to fame after it announced a pilot program signed between two South Korean banks and a consortium of 61 Japanese banks. It's been on a tear ever since. South Korea pulled a rug out from under it this week, but the MoneyGram news kept it from falling further. That might not hold. Seoul is preparing a bill which will ban all cryptocurrencies from trading on local exchanges. It is unclear how this would impact Ripple's pilot project. The company was unavailable for immediate comment. ""Banning cryptocurrencies altogether would be difficult given that the country is one of the biggest markets in the world, especially for bitcoin and ethereum,"" says Forbes contributor Naeem Aslam, chief market strategist for ThinkMarkets in London. ""Keep in mind that this is not the first time that the regulators have gone after the cryptocurrency market.  During this week alone, we have seen two headlines emerging from South Korea aimed at bitcoin. There is no doubt that the demand for bitcoin in South Korea is massive and some elements of the public's behavior — when it comes to trading the cryptocurrencies — aren’t far from gambling habits."" Traders should not read too much into the South Korean situation, Aslam wrote in a note to clients on Thursday. Once the bill is drafted, it would require a backing of 297 members of the National Assembly, a process which could take months or even years. ""Ripple's growth over the past year has been stellar and it has acquired multiple institutional customers who are seriously considering using it for cross-border settlements,"" says Abhishek Pitti, founder of Nucleus.Vision, a visual data company using blockchain technology based in Palo Alto and Hyderabad, India. Mumbai-based Reliance Capital serves as both an advisor and early investor to the company. Draper Ventures founder Tim Draper is also a lead investor in Pitti's company. ""Ripple has shown that they can facilitate double-digit million dollars worth of transactions in seconds, at a fraction of the cost of a bitcoin transaction,"" he says. Pitti thinks XRP will escape South Korea's crypto ban. ""I don't think South Korea is banning cryptocurrencies altogether,"" he says. ""They are clamping down on unregulated exchanges so that shouldn't effect ripple because their primary users are regulated financial institutions."" For media or event bookings related to Brazil, Russia, India or China, find me on Twitter at @BRICBreaker",https://www.forbes.com/sites/kenrapoza/2018/01/11/for-ripple-coin-moneygram-deal-trumps-talks-of-south-koreas-crypto-ban/
2017-08-16 11:09:00,Ripple,forbes,Ripple Uses Blockchain To Move Money Faster Than A Flying Courier,"Brad Garlinghouse, CEO of Ripple, likes to compare speeds of moving money internationally. “If I want to move money from here (San Francisco) to London, the fastest way is to fly there,” he said. “We can stream video from the space station, but I can’t move my own money from A to B, especially for international payments, but that is also true for domestic transfers.” The challenge Ripple is working on is how to use blockchain, or distributed ledger, technology to improve the efficiency, speed and cost of payments. “For anyone in payments, from Visa to SWIFT or Square, the landscape will change as we see friction reduced, and the future will arrive sooner than we think.” Blockchain technologies are compelling in a lot of ways, Garlinghouse added, but a lot of people are all over the map with blockchain ideas, making it look like a technology in search of a problem. 
 Ripple is focused on real world use cases, understanding the real value proposition to banks and customers. Santander's POC experience Last year Santander launched a pilot to use Ripple for international payments in 19 European countries and the U.S., said Ed Metzger, head of technology innovation at Santander in the UK. Santander Innoventures, the bank’s venture capital arm, had made an investment in Ripple, he added.Continued from page 1 “In our pilot we enable staff to send money to any bank in 20 geographies by sending a payment via Ripple and then using a partner in each destination to complete the last mile to the end bank account,” he explained. “International payments only work if you can get the money to where you want it to go. This will greatly improve Santander's internal transfers, but it’s important to be able to send to any bank. With the current setup we were able to get to money to customer accounts the next day. Blockchain for international payments opens up the possibility for instant payments, but as first step we have improved the service to go from multiple days down to next day at the latest.” For Santander, a key issue was finding a solution that worked today and could make a difference to customers today. It developed a mobile app to connect to Ripple. “It’s been very successful; we have very positive feedback from staff members who have used it.” They liked the certainty of when the payment would arrive, which they said was superior to the experience with SWIFT for international payments. “Ripple gives certainty as to when the money would arrive and how much would arrive. If you want 100 euros to arrive, you want to make sure you send exactly the right amount of money to cover any fees taken,  and with SWIFT that is sometimes challenging.” 
 Ripple and its digital asset, XRP While Ripple doesn't rely on bitcoin, it does use its own digital asset, XRP.  (For a discussion of XRP and a look at Hyperledger as an alternative, see the analysis from the  from the pseudonymous P4man at coindesk.) Comparing bitcoin to Napster as an early player that demonstrated the digital aspect of music and proved the technology but didn’t win, Garlinghouse said bitcoin may prove to be a better store of value than a medium for transaction — its average transaction time is over 10 hours at a cost of more than $1, he said, while Ripple can process a transaction in three to four seconds for a fraction of a penny. (Bitcoin’s price has risen above $4,000, more than doubling in the last month, according to coindesk.) Garlinghouse thinks the cross-border payment business is ripe for change. “Do we really think in 10 years out global trans-border payments will take days to settle, built on a system designed in the ‘70s?”Continued from page 2 Ripple will be at Sibos, the annual SWIFT operations conference, he said, and the company has found a growing audience. “They are believers. They think we have been stuck in decades old technology long enough and they would like to see the marketplace move forward.” Ripple provides customers with settlement in three to four seconds with two-way messaging so a user can see that an account number matches the intended recipient. The messaging also shows when a payment has arrived at its destination. The information drives down error rates, he said. Unlike Currency Cloud and TransferWise which aim at companies and consumers, Ripple works with banks, which he described as repositories of value. Ripple now has 75 customers and around 20 have announced their first product use cases, while others are in stage of deployment, he added. For a Ripple bank user to reach a user at a bank that is not a Ripple, banks can work with payment service providers like Earthport, he said. The existing model of correspondent banking has its problems. The number of correspondent banks around the world  dropped by roughly 50 percent over the last 15 years, said Garlinghouse, from 28,000 to about 12,000 The cost of supporting correspondent banking has increased with regulatory compliance and the cost of capital. 
 “Post crisis people are more aware of dormant capital, such as nostro yen accounts in Tokyo that because of regulatory change can no longer count toward my capital ratios in the U.S.” Twitter @tomgroenfeldt",https://www.forbes.com/sites/tomgroenfeldt/2017/08/16/ripple-uses-blockchain-to-move-money-faster-than-a-flying-courier/
