user_id,occurred_at,event_type,event_name,location,device,user_type
13338.0,2014-05-30 07:28:11,signup_flow,complete_signup,Poland,iphone 5s,3.0
13338.0,2014-05-30 07:26:26,signup_flow,create_user,Poland,iphone 5s,
13338.0,2014-05-30 07:26:58,signup_flow,enter_email,Poland,iphone 5s,
13338.0,2014-05-30 07:27:37,signup_flow,enter_info,Poland,iphone 5s,
13339.0,2014-05-30 01:27:50,signup_flow,create_user,Austria,macbook pro,
13340.0,2014-05-30 16:07:03,signup_flow,create_user,Italy,iphone 5,
13340.0,2014-05-30 16:07:38,signup_flow,enter_email,Italy,iphone 5,
13341.0,2014-05-30 15:11:29,signup_flow,complete_signup,Mexico,iphone 5s,3.0
13341.0,2014-05-30 15:10:11,signup_flow,create_user,Mexico,iphone 5s,
13341.0,2014-05-30 15:10:37,signup_flow,enter_email,Mexico,iphone 5s,
13341.0,2014-05-30 15:11:04,signup_flow,enter_info,Mexico,iphone 5s,
13342.0,2014-05-30 12:56:43,signup_flow,complete_signup,Portugal,lenovo thinkpad,1.0
13342.0,2014-05-30 12:55:27,signup_flow,create_user,Portugal,lenovo thinkpad,
13342.0,2014-05-30 12:56:01,signup_flow,enter_email,Portugal,lenovo thinkpad,
13342.0,2014-05-30 12:56:21,signup_flow,enter_info,Portugal,lenovo thinkpad,
13343.0,2014-05-30 10:07:02,signup_flow,create_user,Netherlands,dell inspiron desktop,
13343.0,2014-05-30 10:07:34,signup_flow,enter_email,Netherlands,dell inspiron desktop,
13344.0,2014-05-30 12:12:14,signup_flow,complete_signup,United Kingdom,htc one,1.0
13344.0,2014-05-30 12:10:48,signup_flow,create_user,United Kingdom,htc one,
13344.0,2014-05-30 12:11:11,signup_flow,enter_email,United Kingdom,htc one,
13344.0,2014-05-30 12:11:42,signup_flow,enter_info,United Kingdom,htc one,
13345.0,2014-05-30 19:26:35,signup_flow,create_user,Italy,iphone 5,
13346.0,2014-05-31 17:14:13,signup_flow,complete_signup,United States,nexus 5,1.0
13346.0,2014-05-31 17:13:01,signup_flow,create_user,United States,nexus 5,
13346.0,2014-05-31 17:13:36,signup_flow,enter_email,United States,nexus 5,
13346.0,2014-05-31 17:13:51,signup_flow,enter_info,United States,nexus 5,
13347.0,2014-05-31 09:10:31,signup_flow,complete_signup,India,macbook pro,2.0
13347.0,2014-05-31 09:09:00,signup_flow,create_user,India,macbook pro,
13347.0,2014-05-31 09:09:32,signup_flow,enter_email,India,macbook pro,
13347.0,2014-05-31 09:10:17,signup_flow,enter_info,India,macbook pro,
13348.0,2014-05-31 10:15:18,signup_flow,complete_signup,United States,nexus 10,3.0
13348.0,2014-05-31 10:13:43,signup_flow,create_user,United States,nexus 10,
13348.0,2014-05-31 10:14:13,signup_flow,enter_email,United States,nexus 10,
13348.0,2014-05-31 10:14:47,signup_flow,enter_info,United States,nexus 10,
13349.0,2014-05-31 16:54:54,signup_flow,create_user,United Kingdom,samsung galaxy s4,
13350.0,2014-05-31 11:44:23,signup_flow,complete_signup,Mexico,macbook air,1.0
13350.0,2014-05-31 11:42:32,signup_flow,create_user,Mexico,macbook air,
13350.0,2014-05-31 11:43:07,signup_flow,enter_email,Mexico,macbook air,
13350.0,2014-05-31 11:43:48,signup_flow,enter_info,Mexico,macbook air,
13351.0,2014-05-31 17:04:15,signup_flow,create_user,United States,nexus 10,
13352.0,2014-05-31 17:11:48,signup_flow,complete_signup,Greece,mac mini,3.0
13352.0,2014-05-31 17:10:18,signup_flow,create_user,Greece,mac mini,
13352.0,2014-05-31 17:10:51,signup_flow,enter_email,Greece,mac mini,
13352.0,2014-05-31 17:11:19,signup_flow,enter_info,Greece,mac mini,
13353.0,2014-05-31 10:26:02,signup_flow,complete_signup,Indonesia,asus chromebook,1.0
13353.0,2014-05-31 10:24:40,signup_flow,create_user,Indonesia,asus chromebook,
13353.0,2014-05-31 10:25:07,signup_flow,enter_email,Indonesia,asus chromebook,
13353.0,2014-05-31 10:25:36,signup_flow,enter_info,Indonesia,asus chromebook,
13354.0,2014-05-31 11:45:10,signup_flow,create_user,Denmark,macbook pro,
13354.0,2014-05-31 11:45:45,signup_flow,enter_email,Denmark,macbook pro,
13355.0,2014-05-31 15:08:55,signup_flow,create_user,Japan,ipad air,
13356.0,2014-05-31 08:42:14,signup_flow,create_user,United Kingdom,iphone 4s,
13357.0,2014-05-31 13:19:59,signup_flow,complete_signup,Hong Kong,nexus 5,1.0
13357.0,2014-05-31 13:18:38,signup_flow,create_user,Hong Kong,nexus 5,
13357.0,2014-05-31 13:19:07,signup_flow,enter_email,Hong Kong,nexus 5,
13357.0,2014-05-31 13:19:35,signup_flow,enter_info,Hong Kong,nexus 5,
13358.0,2014-05-31 12:46:39,signup_flow,create_user,United States,ipad mini,
13359.0,2014-05-31 08:41:18,signup_flow,complete_signup,Japan,lenovo thinkpad,1.0
13359.0,2014-05-31 08:39:51,signup_flow,create_user,Japan,lenovo thinkpad,
13359.0,2014-05-31 08:40:24,signup_flow,enter_email,Japan,lenovo thinkpad,
13359.0,2014-05-31 08:40:50,signup_flow,enter_info,Japan,lenovo thinkpad,
13360.0,2014-05-31 16:03:53,signup_flow,create_user,Japan,macbook pro,
13361.0,2014-05-31 07:21:26,signup_flow,create_user,United States,nexus 5,
13362.0,2014-05-31 17:35:19,signup_flow,complete_signup,Australia,ipad air,3.0
13362.0,2014-05-31 17:33:43,signup_flow,create_user,Australia,ipad air,
13362.0,2014-05-31 17:34:12,signup_flow,enter_email,Australia,ipad air,
13362.0,2014-05-31 17:34:45,signup_flow,enter_info,Australia,ipad air,
13363.0,2014-05-31 08:38:11,signup_flow,complete_signup,Italy,macbook pro,3.0
13363.0,2014-05-31 08:36:30,signup_flow,create_user,Italy,macbook pro,
13363.0,2014-05-31 08:37:11,signup_flow,enter_email,Italy,macbook pro,
13363.0,2014-05-31 08:37:51,signup_flow,enter_info,Italy,macbook pro,
13364.0,2014-05-31 09:42:51,signup_flow,create_user,Japan,macbook air,
13365.0,2014-06-01 15:46:48,signup_flow,complete_signup,Germany,dell inspiron notebook,1.0
13365.0,2014-06-01 15:45:09,signup_flow,create_user,Germany,dell inspiron notebook,
13365.0,2014-06-01 15:45:41,signup_flow,enter_email,Germany,dell inspiron notebook,
13365.0,2014-06-01 15:46:07,signup_flow,enter_info,Germany,dell inspiron notebook,
13366.0,2014-06-01 21:05:06,signup_flow,complete_signup,Germany,macbook pro,3.0
13366.0,2014-06-01 21:03:31,signup_flow,create_user,Germany,macbook pro,
13366.0,2014-06-01 21:04:00,signup_flow,enter_email,Germany,macbook pro,
13366.0,2014-06-01 21:04:29,signup_flow,enter_info,Germany,macbook pro,
13367.0,2014-06-01 15:20:28,signup_flow,complete_signup,Spain,samsung galaxy s4,1.0
13367.0,2014-06-01 15:19:02,signup_flow,create_user,Spain,samsung galaxy s4,
13367.0,2014-06-01 15:19:26,signup_flow,enter_email,Spain,samsung galaxy s4,
13367.0,2014-06-01 15:19:56,signup_flow,enter_info,Spain,samsung galaxy s4,
13368.0,2014-06-01 18:46:47,signup_flow,create_user,Spain,macbook pro,
13369.0,2014-06-01 14:42:14,signup_flow,complete_signup,Korea,nexus 5,2.0
13369.0,2014-06-01 14:40:36,signup_flow,create_user,Korea,nexus 5,
13369.0,2014-06-01 14:41:10,signup_flow,enter_email,Korea,nexus 5,
13369.0,2014-06-01 14:41:40,signup_flow,enter_info,Korea,nexus 5,
13370.0,2014-06-01 10:06:48,signup_flow,create_user,Poland,ipad mini,
13371.0,2014-06-01 16:33:22,signup_flow,create_user,Germany,dell inspiron notebook,
13371.0,2014-06-01 16:33:45,signup_flow,enter_email,Germany,dell inspiron notebook,
13372.0,2014-06-01 09:54:08,signup_flow,complete_signup,Australia,dell inspiron desktop,1.0
13372.0,2014-06-01 09:52:30,signup_flow,create_user,Australia,dell inspiron desktop,
13372.0,2014-06-01 09:52:56,signup_flow,enter_email,Australia,dell inspiron desktop,
13372.0,2014-06-01 09:53:33,signup_flow,enter_info,Australia,dell inspiron desktop,
13373.0,2014-06-01 09:04:47,signup_flow,create_user,Switzerland,samsung galaxy s4,
13374.0,2014-06-01 16:57:42,signup_flow,create_user,Germany,lenovo thinkpad,
13375.0,2014-06-01 09:47:56,signup_flow,create_user,Netherlands,samsung galaxy s4,
13375.0,2014-06-01 09:48:22,signup_flow,enter_email,Netherlands,samsung galaxy s4,
13375.0,2014-06-01 09:48:59,signup_flow,enter_info,Netherlands,samsung galaxy s4,
13376.0,2014-06-01 16:18:06,signup_flow,create_user,Brazil,ipad mini,
13377.0,2014-06-01 14:03:23,signup_flow,complete_signup,United States,nexus 5,2.0
13377.0,2014-06-01 14:01:27,signup_flow,create_user,United States,nexus 5,
13377.0,2014-06-01 14:02:05,signup_flow,enter_email,United States,nexus 5,
13377.0,2014-06-01 14:02:44,signup_flow,enter_info,United States,nexus 5,
13378.0,2014-06-01 10:19:02,signup_flow,complete_signup,United States,macbook pro,1.0
13378.0,2014-06-01 10:17:39,signup_flow,create_user,United States,macbook pro,
13378.0,2014-06-01 10:18:06,signup_flow,enter_email,United States,macbook pro,
13378.0,2014-06-01 10:18:26,signup_flow,enter_info,United States,macbook pro,
13379.0,2014-06-01 13:59:20,signup_flow,create_user,Brazil,dell inspiron notebook,
13379.0,2014-06-01 13:59:41,signup_flow,enter_email,Brazil,dell inspiron notebook,
13380.0,2014-06-01 12:08:39,signup_flow,create_user,Brazil,macbook pro,
13381.0,2014-06-01 16:46:47,signup_flow,create_user,United States,macbook air,
13382.0,2014-06-01 18:36:53,signup_flow,create_user,Russia,kindle fire,
13382.0,2014-06-01 18:37:30,signup_flow,enter_email,Russia,kindle fire,
13383.0,2014-06-01 09:19:48,signup_flow,complete_signup,Japan,lenovo thinkpad,3.0
13383.0,2014-06-01 09:18:17,signup_flow,create_user,Japan,lenovo thinkpad,
13383.0,2014-06-01 09:18:52,signup_flow,enter_email,Japan,lenovo thinkpad,
13383.0,2014-06-01 09:19:09,signup_flow,enter_info,Japan,lenovo thinkpad,
13384.0,2014-06-01 14:14:15,signup_flow,complete_signup,United Kingdom,dell inspiron notebook,2.0
13384.0,2014-06-01 14:12:35,signup_flow,create_user,United Kingdom,dell inspiron notebook,
13384.0,2014-06-01 14:13:10,signup_flow,enter_email,United Kingdom,dell inspiron notebook,
13384.0,2014-06-01 14:13:42,signup_flow,enter_info,United Kingdom,dell inspiron notebook,
13385.0,2014-06-01 16:57:37,signup_flow,complete_signup,United States,iphone 5,2.0
13385.0,2014-06-01 16:56:09,signup_flow,create_user,United States,iphone 5,
13385.0,2014-06-01 16:56:43,signup_flow,enter_email,United States,iphone 5,
13385.0,2014-06-01 16:57:04,signup_flow,enter_info,United States,iphone 5,
13386.0,2014-06-01 01:27:23,signup_flow,create_user,Japan,iphone 5s,
13387.0,2014-06-01 15:28:02,signup_flow,complete_signup,Japan,lenovo thinkpad,1.0
13387.0,2014-06-01 15:26:43,signup_flow,create_user,Japan,lenovo thinkpad,
13387.0,2014-06-01 15:27:09,signup_flow,enter_email,Japan,lenovo thinkpad,
13387.0,2014-06-01 15:27:38,signup_flow,enter_info,Japan,lenovo thinkpad,
13388.0,2014-06-02 18:10:13,signup_flow,create_user,India,nexus 5,
13389.0,2014-06-02 11:24:34,signup_flow,create_user,France,iphone 4s,
13390.0,2014-06-02 11:58:10,signup_flow,create_user,Iran,macbook pro,
13390.0,2014-06-02 11:58:47,signup_flow,enter_email,Iran,macbook pro,
13391.0,2014-06-02 13:56:28,signup_flow,create_user,Italy,lenovo thinkpad,
13391.0,2014-06-02 13:56:48,signup_flow,enter_email,Italy,lenovo thinkpad,
13391.0,2014-06-02 13:57:17,signup_flow,enter_info,Italy,lenovo thinkpad,
13392.0,2014-06-02 13:39:10,signup_flow,create_user,Belgium,windows surface,
13393.0,2014-06-02 16:14:27,signup_flow,complete_signup,United States,lenovo thinkpad,3.0
13393.0,2014-06-02 16:13:00,signup_flow,create_user,United States,lenovo thinkpad,
13393.0,2014-06-02 16:13:24,signup_flow,enter_email,United States,lenovo thinkpad,
13393.0,2014-06-02 16:14:00,signup_flow,enter_info,United States,lenovo thinkpad,
13394.0,2014-06-02 09:39:37,signup_flow,complete_signup,United States,hp pavilion desktop,2.0
13394.0,2014-06-02 09:38:24,signup_flow,create_user,United States,hp pavilion desktop,
13394.0,2014-06-02 09:38:45,signup_flow,enter_email,United States,hp pavilion desktop,
13394.0,2014-06-02 09:39:17,signup_flow,enter_info,United States,hp pavilion desktop,
13395.0,2014-06-02 10:01:34,signup_flow,complete_signup,Australia,nexus 7,1.0
13395.0,2014-06-02 10:00:03,signup_flow,create_user,Australia,nexus 7,
13395.0,2014-06-02 10:00:30,signup_flow,enter_email,Australia,nexus 7,
13395.0,2014-06-02 10:00:59,signup_flow,enter_info,Australia,nexus 7,
13396.0,2014-06-02 21:11:22,signup_flow,complete_signup,Canada,ipad air,2.0
13396.0,2014-06-02 21:10:22,signup_flow,create_user,Canada,ipad air,
13396.0,2014-06-02 21:10:35,signup_flow,enter_email,Canada,ipad air,
13396.0,2014-06-02 21:11:06,signup_flow,enter_info,Canada,ipad air,
13397.0,2014-06-02 06:47:03,signup_flow,complete_signup,Netherlands,nexus 10,1.0
13397.0,2014-06-02 06:45:35,signup_flow,create_user,Netherlands,nexus 10,
13397.0,2014-06-02 06:45:55,signup_flow,enter_email,Netherlands,nexus 10,
13397.0,2014-06-02 06:46:22,signup_flow,enter_info,Netherlands,nexus 10,
13398.0,2014-06-02 13:53:23,signup_flow,complete_signup,Taiwan,amazon fire phone,2.0
13398.0,2014-06-02 13:51:54,signup_flow,create_user,Taiwan,amazon fire phone,
13398.0,2014-06-02 13:52:16,signup_flow,enter_email,Taiwan,amazon fire phone,
13398.0,2014-06-02 13:52:50,signup_flow,enter_info,Taiwan,amazon fire phone,
13399.0,2014-06-02 11:53:58,signup_flow,complete_signup,Italy,lenovo thinkpad,3.0
13399.0,2014-06-02 11:52:30,signup_flow,create_user,Italy,lenovo thinkpad,
13399.0,2014-06-02 11:52:57,signup_flow,enter_email,Italy,lenovo thinkpad,
13399.0,2014-06-02 11:53:30,signup_flow,enter_info,Italy,lenovo thinkpad,
13400.0,2014-06-02 15:44:37,signup_flow,complete_signup,Germany,dell inspiron desktop,2.0
13400.0,2014-06-02 15:43:29,signup_flow,create_user,Germany,dell inspiron desktop,
13400.0,2014-06-02 15:43:43,signup_flow,enter_email,Germany,dell inspiron desktop,
13400.0,2014-06-02 15:44:08,signup_flow,enter_info,Germany,dell inspiron desktop,
13401.0,2014-06-02 13:09:28,signup_flow,create_user,Japan,ipad air,
13402.0,2014-06-02 14:23:30,signup_flow,create_user,Japan,iphone 5,
13403.0,2014-06-02 17:49:05,signup_flow,create_user,Japan,nexus 5,
13404.0,2014-06-02 13:29:14,signup_flow,create_user,Hong Kong,nexus 5,
13405.0,2014-06-02 14:42:20,signup_flow,complete_signup,United States,macbook air,3.0
13405.0,2014-06-02 14:40:52,signup_flow,create_user,United States,macbook air,
13405.0,2014-06-02 14:41:25,signup_flow,enter_email,United States,macbook air,
13405.0,2014-06-02 14:41:47,signup_flow,enter_info,United States,macbook air,
13406.0,2014-06-02 12:50:10,signup_flow,complete_signup,France,dell inspiron notebook,3.0
13406.0,2014-06-02 12:48:42,signup_flow,create_user,France,dell inspiron notebook,
13406.0,2014-06-02 12:49:18,signup_flow,enter_email,France,dell inspiron notebook,
13406.0,2014-06-02 12:49:44,signup_flow,enter_info,France,dell inspiron notebook,
13407.0,2014-06-02 10:39:00,signup_flow,create_user,France,lenovo thinkpad,
13408.0,2014-06-02 20:42:06,signup_flow,complete_signup,United States,acer aspire notebook,3.0
13408.0,2014-06-02 20:40:15,signup_flow,create_user,United States,acer aspire notebook,
13408.0,2014-06-02 20:40:55,signup_flow,enter_email,United States,acer aspire notebook,
13408.0,2014-06-02 20:41:34,signup_flow,enter_info,United States,acer aspire notebook,
13409.0,2014-06-02 12:21:17,signup_flow,complete_signup,Japan,dell inspiron desktop,3.0
13409.0,2014-06-02 12:19:48,signup_flow,create_user,Japan,dell inspiron desktop,
13409.0,2014-06-02 12:20:19,signup_flow,enter_email,Japan,dell inspiron desktop,
13409.0,2014-06-02 12:20:48,signup_flow,enter_info,Japan,dell inspiron desktop,
13410.0,2014-06-02 08:57:56,signup_flow,create_user,United Kingdom,samsung galaxy s4,
13410.0,2014-06-02 08:58:27,signup_flow,enter_email,United Kingdom,samsung galaxy s4,
13410.0,2014-06-02 08:58:51,signup_flow,enter_info,United Kingdom,samsung galaxy s4,
13411.0,2014-06-02 21:08:26,signup_flow,complete_signup,Germany,asus chromebook,3.0
13411.0,2014-06-02 21:06:57,signup_flow,create_user,Germany,asus chromebook,
13411.0,2014-06-02 21:07:28,signup_flow,enter_email,Germany,asus chromebook,
13411.0,2014-06-02 21:08:07,signup_flow,enter_info,Germany,asus chromebook,
13412.0,2014-06-02 14:12:40,signup_flow,complete_signup,Saudi Arabia,lenovo thinkpad,3.0
13412.0,2014-06-02 14:11:07,signup_flow,create_user,Saudi Arabia,lenovo thinkpad,
13412.0,2014-06-02 14:11:33,signup_flow,enter_email,Saudi Arabia,lenovo thinkpad,
13412.0,2014-06-02 14:12:03,signup_flow,enter_info,Saudi Arabia,lenovo thinkpad,
13413.0,2014-06-02 15:08:25,signup_flow,create_user,Canada,dell inspiron notebook,
13414.0,2014-06-02 03:52:07,signup_flow,create_user,Russia,samsung galaxy s4,
13414.0,2014-06-02 03:52:36,signup_flow,enter_email,Russia,samsung galaxy s4,
13415.0,2014-06-02 09:18:40,signup_flow,create_user,France,asus chromebook,
13416.0,2014-06-02 04:28:32,signup_flow,create_user,France,iphone 5,
13416.0,2014-06-02 04:29:06,signup_flow,enter_email,France,iphone 5,
13417.0,2014-06-02 18:30:59,signup_flow,complete_signup,United States,iphone 5s,2.0
13417.0,2014-06-02 18:29:39,signup_flow,create_user,United States,iphone 5s,
13417.0,2014-06-02 18:30:03,signup_flow,enter_email,United States,iphone 5s,
13417.0,2014-06-02 18:30:27,signup_flow,enter_info,United States,iphone 5s,
13418.0,2014-06-02 16:54:31,signup_flow,create_user,United States,ipad air,
13419.0,2014-06-02 10:41:35,signup_flow,complete_signup,Germany,iphone 5,2.0
13419.0,2014-06-02 10:40:15,signup_flow,create_user,Germany,iphone 5,
13419.0,2014-06-02 10:40:53,signup_flow,enter_email,Germany,iphone 5,
13419.0,2014-06-02 10:41:09,signup_flow,enter_info,Germany,iphone 5,
13420.0,2014-06-02 02:09:17,signup_flow,complete_signup,United States,iphone 4s,3.0
13420.0,2014-06-02 02:07:58,signup_flow,create_user,United States,iphone 4s,
13420.0,2014-06-02 02:08:24,signup_flow,enter_email,United States,iphone 4s,
13420.0,2014-06-02 02:08:43,signup_flow,enter_info,United States,iphone 4s,
13421.0,2014-06-02 23:16:27,signup_flow,create_user,Japan,nexus 5,
13422.0,2014-06-02 12:24:39,signup_flow,complete_signup,Switzerland,macbook pro,3.0
13422.0,2014-06-02 12:22:57,signup_flow,create_user,Switzerland,macbook pro,
13422.0,2014-06-02 12:23:37,signup_flow,enter_email,Switzerland,macbook pro,
13422.0,2014-06-02 12:24:09,signup_flow,enter_info,Switzerland,macbook pro,
13423.0,2014-06-02 02:00:03,signup_flow,create_user,Russia,lenovo thinkpad,
13424.0,2014-06-02 23:23:34,signup_flow,create_user,Germany,iphone 5,
13425.0,2014-06-02 14:53:31,signup_flow,complete_signup,Japan,nexus 5,3.0
13425.0,2014-06-02 14:51:56,signup_flow,create_user,Japan,nexus 5,
13425.0,2014-06-02 14:52:34,signup_flow,enter_email,Japan,nexus 5,
13425.0,2014-06-02 14:53:03,signup_flow,enter_info,Japan,nexus 5,
13426.0,2014-06-02 16:52:44,signup_flow,create_user,Philippines,samsung galaxy s4,
13427.0,2014-06-02 16:23:39,signup_flow,complete_signup,Japan,iphone 5,2.0
13427.0,2014-06-02 16:22:18,signup_flow,create_user,Japan,iphone 5,
13427.0,2014-06-02 16:22:40,signup_flow,enter_email,Japan,iphone 5,
13427.0,2014-06-02 16:23:05,signup_flow,enter_info,Japan,iphone 5,
13428.0,2014-06-02 09:07:57,signup_flow,create_user,Ireland,macbook pro,
13428.0,2014-06-02 09:08:25,signup_flow,enter_email,Ireland,macbook pro,
13429.0,2014-06-02 15:34:36,signup_flow,create_user,United States,ipad air,
13430.0,2014-06-02 18:22:51,signup_flow,create_user,Italy,lenovo thinkpad,
13431.0,2014-06-02 11:45:54,signup_flow,create_user,Japan,macbook pro,
13432.0,2014-06-02 21:17:07,signup_flow,complete_signup,Australia,macbook air,3.0
13432.0,2014-06-02 21:15:38,signup_flow,create_user,Australia,macbook air,
13432.0,2014-06-02 21:16:00,signup_flow,enter_email,Australia,macbook air,
13432.0,2014-06-02 21:16:33,signup_flow,enter_info,Australia,macbook air,
13433.0,2014-06-02 12:30:07,signup_flow,create_user,United States,nexus 5,
13434.0,2014-06-02 15:15:40,signup_flow,complete_signup,Netherlands,iphone 5s,2.0
13434.0,2014-06-02 15:13:58,signup_flow,create_user,Netherlands,iphone 5s,
13434.0,2014-06-02 15:14:25,signup_flow,enter_email,Netherlands,iphone 5s,
13434.0,2014-06-02 15:15:04,signup_flow,enter_info,Netherlands,iphone 5s,
13435.0,2014-06-02 14:58:51,signup_flow,create_user,Hong Kong,samsung galaxy s4,
13436.0,2014-06-02 18:24:47,signup_flow,create_user,United States,nexus 5,
13437.0,2014-06-02 18:34:14,signup_flow,create_user,United Kingdom,hp pavilion desktop,
13438.0,2014-06-02 23:50:12,signup_flow,complete_signup,United States,macbook air,2.0
13438.0,2014-06-02 23:48:35,signup_flow,create_user,United States,macbook air,
13438.0,2014-06-02 23:49:11,signup_flow,enter_email,United States,macbook air,
13438.0,2014-06-02 23:49:43,signup_flow,enter_info,United States,macbook air,
13439.0,2014-06-02 09:00:47,signup_flow,complete_signup,Canada,mac mini,3.0
13439.0,2014-06-02 08:59:03,signup_flow,create_user,Canada,mac mini,
13439.0,2014-06-02 08:59:33,signup_flow,enter_email,Canada,mac mini,
13439.0,2014-06-02 09:00:11,signup_flow,enter_info,Canada,mac mini,
13440.0,2014-06-02 12:29:48,signup_flow,complete_signup,Japan,iphone 5s,2.0
13440.0,2014-06-02 12:28:28,signup_flow,create_user,Japan,iphone 5s,
13440.0,2014-06-02 12:28:58,signup_flow,enter_email,Japan,iphone 5s,
13440.0,2014-06-02 12:29:19,signup_flow,enter_info,Japan,iphone 5s,
13441.0,2014-06-02 13:42:01,signup_flow,complete_signup,Switzerland,macbook air,2.0
13441.0,2014-06-02 13:40:31,signup_flow,create_user,Switzerland,macbook air,
13441.0,2014-06-02 13:41:04,signup_flow,enter_email,Switzerland,macbook air,
13441.0,2014-06-02 13:41:38,signup_flow,enter_info,Switzerland,macbook air,
13442.0,2014-06-02 14:09:31,signup_flow,create_user,Russia,mac mini,
13442.0,2014-06-02 14:09:53,signup_flow,enter_email,Russia,mac mini,
13443.0,2014-06-02 06:19:24,signup_flow,complete_signup,Brazil,asus chromebook,3.0
13443.0,2014-06-02 06:17:45,signup_flow,create_user,Brazil,asus chromebook,
13443.0,2014-06-02 06:18:19,signup_flow,enter_email,Brazil,asus chromebook,
13443.0,2014-06-02 06:19:00,signup_flow,enter_info,Brazil,asus chromebook,
13444.0,2014-06-02 07:00:38,signup_flow,complete_signup,United States,macbook pro,1.0
13444.0,2014-06-02 06:59:15,signup_flow,create_user,United States,macbook pro,
13444.0,2014-06-02 06:59:45,signup_flow,enter_email,United States,macbook pro,
13444.0,2014-06-02 07:00:08,signup_flow,enter_info,United States,macbook pro,
13445.0,2014-06-02 18:49:53,signup_flow,create_user,United States,ipad air,
13445.0,2014-06-02 18:50:22,signup_flow,enter_email,United States,ipad air,
13446.0,2014-06-02 15:26:35,signup_flow,create_user,Russia,macbook air,
13447.0,2014-06-02 17:55:27,signup_flow,create_user,Italy,lenovo thinkpad,
13448.0,2014-06-02 10:22:20,signup_flow,complete_signup,Korea,macbook pro,3.0
13448.0,2014-06-02 10:21:04,signup_flow,create_user,Korea,macbook pro,
13448.0,2014-06-02 10:21:37,signup_flow,enter_email,Korea,macbook pro,
13448.0,2014-06-02 10:21:56,signup_flow,enter_info,Korea,macbook pro,
13449.0,2014-06-02 10:47:27,signup_flow,create_user,Australia,samsumg galaxy tablet,
13450.0,2014-06-02 18:40:51,signup_flow,create_user,Germany,amazon fire phone,
13451.0,2014-06-02 14:36:34,signup_flow,create_user,Spain,macbook pro,
13452.0,2014-06-02 12:12:37,signup_flow,complete_signup,United States,lenovo thinkpad,3.0
13452.0,2014-06-02 12:11:03,signup_flow,create_user,United States,lenovo thinkpad,
13452.0,2014-06-02 12:11:38,signup_flow,enter_email,United States,lenovo thinkpad,
13452.0,2014-06-02 12:12:04,signup_flow,enter_info,United States,lenovo thinkpad,
13453.0,2014-06-02 18:50:20,signup_flow,complete_signup,Japan,lenovo thinkpad,2.0
13453.0,2014-06-02 18:48:47,signup_flow,create_user,Japan,lenovo thinkpad,
13453.0,2014-06-02 18:49:12,signup_flow,enter_email,Japan,lenovo thinkpad,
13453.0,2014-06-02 18:49:47,signup_flow,enter_info,Japan,lenovo thinkpad,
13454.0,2014-06-02 15:08:33,signup_flow,complete_signup,Indonesia,dell inspiron notebook,3.0
13454.0,2014-06-02 15:07:09,signup_flow,create_user,Indonesia,dell inspiron notebook,
13454.0,2014-06-02 15:07:39,signup_flow,enter_email,Indonesia,dell inspiron notebook,
13454.0,2014-06-02 15:08:07,signup_flow,enter_info,Indonesia,dell inspiron notebook,
13455.0,2014-06-02 15:59:56,signup_flow,create_user,Italy,macbook pro,
13455.0,2014-06-02 16:00:31,signup_flow,enter_email,Italy,macbook pro,
13456.0,2014-06-02 09:58:04,signup_flow,complete_signup,Netherlands,ipad mini,2.0
13456.0,2014-06-02 09:56:42,signup_flow,create_user,Netherlands,ipad mini,
13456.0,2014-06-02 09:57:11,signup_flow,enter_email,Netherlands,ipad mini,
13456.0,2014-06-02 09:57:32,signup_flow,enter_info,Netherlands,ipad mini,
13457.0,2014-06-03 14:45:23,signup_flow,create_user,Canada,nexus 5,
13458.0,2014-06-03 15:27:59,signup_flow,create_user,United States,macbook pro,
13459.0,2014-06-03 22:35:41,signup_flow,create_user,Japan,nexus 7,
13460.0,2014-06-03 09:05:21,signup_flow,create_user,United States,dell inspiron desktop,
13461.0,2014-06-03 15:09:17,signup_flow,complete_signup,Argentina,iphone 5s,3.0
13461.0,2014-06-03 15:07:30,signup_flow,create_user,Argentina,iphone 5s,
13461.0,2014-06-03 15:08:10,signup_flow,enter_email,Argentina,iphone 5s,
13461.0,2014-06-03 15:08:41,signup_flow,enter_info,Argentina,iphone 5s,
13462.0,2014-06-03 10:02:16,signup_flow,complete_signup,Korea,hp pavilion desktop,3.0
13462.0,2014-06-03 10:00:46,signup_flow,create_user,Korea,hp pavilion desktop,
13462.0,2014-06-03 10:01:10,signup_flow,enter_email,Korea,hp pavilion desktop,
13462.0,2014-06-03 10:01:48,signup_flow,enter_info,Korea,hp pavilion desktop,
13463.0,2014-06-03 15:40:33,signup_flow,create_user,Korea,lenovo thinkpad,
13464.0,2014-06-03 10:20:10,signup_flow,complete_signup,Austria,iphone 5s,1.0
13464.0,2014-06-03 10:18:53,signup_flow,create_user,Austria,iphone 5s,
13464.0,2014-06-03 10:19:22,signup_flow,enter_email,Austria,iphone 5s,
13464.0,2014-06-03 10:19:48,signup_flow,enter_info,Austria,iphone 5s,
13465.0,2014-06-03 14:47:19,signup_flow,create_user,Germany,ipad air,
13466.0,2014-06-03 07:07:25,signup_flow,complete_signup,United States,ipad air,2.0
13466.0,2014-06-03 07:05:54,signup_flow,create_user,United States,ipad air,
13466.0,2014-06-03 07:06:23,signup_flow,enter_email,United States,ipad air,
